implicit,explicit,raceomb,sex,politics,year,age,education
0.333201579,5,6,f,4,2012,25,7
0.225639329,6,6,f,6,2008,21,5
0.509951655,4,6,f,7,2010,29,9
0.627369098,4.5,6,f,7,2014,63,8
0.475725547,4,6,m,3,2012,20,5
0.444818685,5,6,m,3,2013,18,4
0.565528716,4,6,f,7,2015,38,7
0.913204897,6,8,f,5,2007,37,4
-0.173940119,4,6,f,4,2013,23,6
0.500475498,4.5,6,f,2,2015,22,5
0.517095363,5.5,6,m,4,2014,18,5
-0.247163526,4.5,6,f,5,2014,25,7
0.734670054,5,6,f,NA,2007,23,7
0.472584972,4.5,3,m,5,2011,29,9
-0.13918073,4,6,f,6,2013,32,10
0.288612904,4,6,f,2,2015,18,5
0.201780052,4,8,m,4,2013,22,5
0.712234574,4,6,f,7,2015,22,5
-0.932697926,4,6,f,7,2015,25,9
0.451050301,4,6,f,1,2013,17,3
0.162849214,4,6,f,5,2011,19,5
0.364797981,5,6,m,6,2007,38,7
0.523450627,5,6,f,4,2015,22,7
-0.197824723,3.5,6,f,4,2011,22,7
0.791701543,4,6,m,4,2011,21,5
0.142541203,4,6,f,6,2008,20,5
0.022930589,4.5,NA,.,NA,2015,NA,NA
0.773763816,4.5,6,f,6,2013,24,8
0.410919633,4.5,6,m,4,2015,35,9
0.00477008,5.5,6,m,5,2009,18,5
0.909857809,6,6,f,4,2008,23,5
-0.025967993,4,5,f,3,2007,23,5
0.730724085,5,6,f,NA,2008,17,3
0.103309066,6,6,f,6,2009,22,5
-0.138301898,5,3,f,7,2015,16,3
0.832738542,6,6,f,4,2012,17,4
0.944689009,5,6,f,3,2014,25,8
0.910370052,5,6,m,4,2014,28,9
0.680647593,4,6,m,6,2008,30,8
-0.157512957,5,6,f,6,2012,26,9
0.598970871,5,6,m,4,2013,21,5
0.421012513,5,2,m,2,2012,21,5
0.665328989,4,6,m,1,2013,18,4
0.816386802,6,6,m,7,2011,46,10
0.652034433,4,9,m,5,2013,15,3
0.417636694,4.5,6,f,3,2007,20,5
0.162111216,3,9,f,4,2011,16,3
0.319173078,5,6,f,7,2012,29,9
0.471263792,5,6,f,6,2011,16,4
-0.036441082,4,6,f,6,2014,40,9
0.034496654,5,6,f,7,2009,20,7
0.51496489,4,6,m,7,2015,17,3
0.900989813,6,9,f,6,2012,21,5
-0.604363191,4,6,f,4,2015,22,7
0.177129544,5,6,m,6,2013,58,10
0.046311951,4,8,f,7,2011,22,5
0.572489057,4.5,6,f,4,2011,34,5
0.599266685,4.5,6,m,2,2010,20,5
1.050897742,5.5,9,m,4,2010,20,5
0.275181266,5,6,m,3,2012,23,10
0.512152474,7,6,f,5,2012,32,5
0.533301853,5,6,m,2,2012,63,10
0.699246559,5,6,f,4,2007,30,7
0.080484395,4,6,f,4,2015,26,6
0.661538725,5,6,f,NA,2010,26,NA
0.335840935,4,6,f,4,2011,19,4
0.035268416,5.5,8,f,3,2014,28,8
0.801675503,5,3,m,4,2013,22,5
0.371285703,4.5,6,f,7,2015,18,5
0.247015574,4,6,m,6,2012,27,9
0.531216913,4,6,m,6,2008,21,5
-0.490930354,4,NA,.,7,2013,NA,NA
1.204477315,4,6,f,6,2012,64,9
0.310346346,4,6,f,4,2015,18,5
0.626358096,5,6,f,4,2008,20,5
0.505088087,4.5,9,m,5,2013,25,5
0.635526649,4.5,6,m,NA,2007,22,5
0.737492316,4.5,6,f,7,2013,15,3
0.70905630100000006,4,6,f,4,2015,16,3
0.151786636,5.5,6,m,4,2007,31,5
0.211754982,4.5,9,f,7,2013,29,10
0.515106618,6,6,f,4,2009,21,5
0.456434744,6,6,f,4,2010,18,7
0.260946637,5,6,f,5,2015,55,7
0.493614619,4,6,f,4,2007,14,3
0.779367923,5,6,f,4,2015,21,5
0.457237996,4,6,f,3,2011,21,5
0.964304212,4,7,m,6,2011,18,3
0.424178176,4.5,6,f,1,2013,14,2
0.623838335,4,6,m,4,2008,18,5
0.22044733,4,6,f,4,2014,29,5
0.33500989,2.5,6,f,3,2013,34,5
-0.538200726,6,4,f,2,2013,16,2
0.403811574,4.5,9,f,6,2014,19,5
0.568024118,5.5,6,f,6,2008,27,8
-0.204664315,4,6,f,2,2011,18,3
0.476164529,4.5,6,f,6,2008,25,7
0.765372145,5,6,m,6,2007,31,9
0.210704748,4.5,6,m,7,2007,16,5
-0.194277956,4,6,f,7,2010,48,10
0.081025984,4,6,f,NA,2015,16,NA
-0.614046439,4.5,6,f,6,2015,20,4
0.776089623,4,6,f,7,2015,42,10
0.736349939,6,6,f,4,2007,31,4
0.620099634,5.5,6,m,5,2011,19,5
0.516631197,4,6,f,7,2010,29,7
0.463520889,5,6,f,NA,2014,15,3
0.612029931,4.5,6,m,7,2008,22,7
0.286185223,5,6,f,4,2007,16,3
0.505358252,7,6,m,4,2015,27,5
0.274404267,6,6,m,4,2015,56,8
0.667684266,5.5,6,f,7,2013,28,7
0.509366238,4.5,6,f,2,2007,22,7
-0.269140819,5,6,f,4,2013,21,5
0.095058047,4.5,6,f,7,2007,23,7
0.64328542,4.5,6,f,6,2009,18,5
-0.454863394,6,6,f,6,2007,20,5
0.693335703,3,6,f,6,2012,26,7
0.356029566,6.5,6,f,5,2014,26,7
0.807547347,6.5,9,f,4,2013,19,4
-0.241739871,4,6,f,6,2015,28,7
-0.110641134,4,6,f,5,2015,23,5
-0.030791858,4,2,f,5,2015,16,3
0.826542325,5,6,f,5,2008,23,7
0.103102082,4.5,6,f,6,2015,18,5
0.20089903,4,6,f,7,2011,31,9
-0.007340752,5,8,f,2,2015,23,5
0.564768332,5,6,m,NA,2007,30,NA
0.889212929,5,6,f,5,2011,17,3
1.097049107,5.5,6,m,4,2015,18,4
0.127774793,5.5,6,f,3,2014,19,5
0.784735535,6,2,m,5,2009,25,10
0.869590988,5,6,f,4,2015,21,7
0.303098723,5,6,f,7,2008,21,7
0.78704978,5,NA,.,NA,2008,NA,NA
0.63418436,4.5,6,f,4,2015,20,5
0.96332857,4.5,6,f,4,2010,19,5
-0.590113831,4.5,6,f,7,2012,30,8
0.239044187,5.5,6,m,7,2014,24,9
0.55794191,4,6,m,5,2014,21,5
0.56731237,6,6,f,5,2010,29,9
0.619364336,5,6,f,6,2012,57,10
-0.579791704,4,6,m,4,2015,42,7
1.14030846,4,6,f,2,2013,31,4
0.388329469,4,6,m,3,2015,49,7
0.499908915,5,6,f,2,2009,49,7
0.644112688,4,6,m,NA,2015,21,5
-0.147371376,5,6,f,5,2011,24,7
-0.28359393,5,6,m,5,2014,22,6
0.444958231,5,6,f,4,2015,23,3
0.142011717,6,6,f,3,2007,38,10
-0.62244219,6,6,f,6,2013,22,8
0.290107652,4,6,f,6,2012,18,3
0.130919266,3.5,6,f,7,2010,24,3
0.631426806,5,6,f,6,2015,37,8
0.083492521,4,6,f,7,2010,22,5
0.404840274,5.5,6,m,2,2008,21,7
-0.175095248,5,2,f,NA,2007,13,2
0.090356676,4.5,6,f,5,2015,45,6
0.602782515,5,6,f,7,2010,26,7
0.458464868,4,6,f,3,2011,28,6
-0.346867951,4,6,m,7,2011,20,5
0.590929744,4,6,m,4,2008,19,5
0.597714829,5,6,f,2,2009,21,7
0.02944991,4.5,6,f,7,2012,25,9
0.144087732,6,9,f,4,2014,18,3
0.514032572,5,6,f,6,2009,26,10
0.576718014,4.5,NA,.,NA,2013,NA,NA
0.32164262,4.5,6,m,4,2008,20,4
0.533616982,6,2,m,6,2013,17,3
-0.253269544,5,4,f,4,2013,55,5
0.212644002,6,6,f,7,2015,19,5
-0.681301186,5.5,6,f,2,2013,25,8
0.873164474,6,6,m,4,2009,50,6
0.130183512,6,6,f,5,2008,30,9
0.327299943,6,2,m,2,2008,20,5
0.886877431,5,6,m,3,2013,21,5
0.689231269,6.5,9,f,6,2012,20,5
-0.130538962,5.5,NA,.,NA,2013,NA,NA
0.547839216,4,6,f,4,2013,20,5
0.998886123,4,2,f,6,2015,62,9
0.012524579,4,5,f,4,2014,25,6
-0.13555996,7,5,m,4,2012,17,4
0.929637592,6,6,m,5,2011,32,4
0.802723621,4.5,5,f,4,2012,52,5
0.303247834,6.5,6,f,6,2012,39,9
0.767154724,5,5,m,5,2009,25,7
0.522688332,7,6,f,5,2009,19,5
0.818227763,6.5,6,f,5,2009,41,7
0.150277109,5,6,f,2,2009,34,6
0.522960618,4,6,f,6,2012,43,8
-0.372689269,4,6,f,5,2011,21,4
0.931505696,5,6,m,1,2014,21,6
0.332425188,6,6,m,4,2012,47,7
0.281419922,4.5,6,m,5,2009,62,10
0.678060531,4.5,6,m,6,2008,64,10
0.180632671,4.5,6,f,5,2011,19,5
-0.217201689,6,2,m,4,2014,22,6
-0.20257808,4,6,m,6,2008,15,3
0.752759801,4,6,f,5,2013,18,3
0.040900501,4,6,m,6,2014,46,7
0.44098206,5,7,m,4,2009,19,4
0.091376647,4,4,f,NA,2010,26,NA
0.108038101,4,8,f,6,2010,17,3
0.161085831,5,6,f,7,2013,22,7
0.153503468,4,6,f,2,2011,17,4
0.178021379,7,6,f,2,2011,NA,5
0.604831939,5.5,9,f,6,2008,23,5
0.562037384,4,NA,.,NA,2007,NA,NA
0.107452141,4.5,6,f,5,2012,18,5
0.930844964,6,6,f,6,2015,19,5
0.455836664,6,6,f,7,2009,49,9
0.083951402,4,6,m,2,2015,27,5
0.078951934,4,6,m,4,2013,37,6
0.17787304,4,6,f,4,2012,20,7
1.009508842,4,6,f,6,2015,34,10
0.474397103,4,7,f,NA,2011,22,5
0.787942634,4,6,m,4,2015,34,5
0.46109187,6,2,m,6,2014,19,7
0.681091174,4.5,6,f,4,2015,33,7
0.985540252,4.5,NA,.,NA,2008,NA,NA
0.636531071,4,NA,.,NA,2010,23,7
0.480131355,5,6,m,3,2012,32,9
0.475815652,6.5,6,f,4,2009,18,5
0.403591428,4,6,f,4,2012,23,7
0.040011912,4,6,f,3,2007,30,9
1.179468614,5,6,f,4,2009,31,8
0.547109404,5,NA,.,NA,2015,NA,NA
0.280908443,4,3,f,4,2014,17,3
0.170547746,5.5,6,f,6,2010,21,5
0.650928691,7,6,f,2,2014,26,5
0.44184204,6,6,f,2,2010,44,7
0.729621771,4,6,f,5,2010,19,5
0.313608158,5.5,NA,f,3,2012,17,3
0.87898219,6.5,9,m,6,2010,29,9
0.426386169,4,6,f,2,2014,20,7
0.354126497,4,6,f,6,2015,25,6
0.870408824,7,NA,m,6,2015,23,7
0.475078575,4.5,6,f,3,2011,29,5
-0.085036031,5.5,6,m,4,2008,34,8
-0.358995934,4,6,f,4,2015,16,3
0.170786419,5,6,f,6,2014,27,10
-0.221923177,4,6,m,6,2015,40,7
0.250197269,4.5,6,f,3,2007,18,5
0.321498568,5,6,m,3,2009,25,6
0.274793243,4.5,3,f,6,2009,20,5
0.009375942,6,6,f,4,2010,35,6
-0.620702015,4.5,6,f,2,2007,17,3
0.335403885,4,6,m,2,2012,22,5
0.500911896,4,6,m,4,2015,19,5
-0.082962368,4.5,6,f,7,2013,45,10
0.419207796,4.5,6,f,6,2013,29,10
0.151541907,4.5,8,f,6,2015,24,5
0.394832861,4,6,f,6,2009,18,5
0.649299039,7,6,f,4,2011,19,5
0.26089471,4,6,f,4,2007,21,5
0.786864834,5.5,6,m,7,2014,41,NA
0.114971931,4,6,f,6,2014,40,5
0.540985245,4.5,6,f,4,2015,14,3
-0.079627671,5,6,f,4,2008,31,10
0.785317101,5,6,m,6,2014,36,10
0.06951235,6,6,f,5,2014,32,9
0.673227197,5,6,f,5,2007,20,5
0.965879239,4.5,6,f,7,2014,59,10
0.203313683,4,6,f,6,2015,29,9
0.410171349,4.5,6,f,2,2010,24,10
0.632805133,5,6,f,6,2014,25,5
0.53101955,5.5,6,m,6,2012,18,5
0.090330064,4,6,f,3,2015,21,6
0.509925573,5.5,NA,.,NA,2015,NA,NA
0.032383143,4,6,f,7,2015,19,5
0.073033797,5,6,f,2,2011,23,8
0.527842319,5.5,NA,f,NA,2014,19,NA
0.387979782,5,7,f,6,2013,18,5
0.645854936,4,6,m,4,2014,22,5
0.117781329,4.5,6,f,5,2014,35,5
0.806107141,4,6,m,4,2015,22,7
0.949860691,4,6,f,4,2014,18,4
0.051112983,4,6,m,6,2012,28,9
0.637855129,4,8,f,5,2009,28,5
0.823566175,6.5,6,f,4,2011,23,6
0.387592955,5,2,f,6,2015,22,7
0.201906402,4,6,f,6,2015,20,5
0.586052814,5,6,m,4,2014,21,5
0.322980042,5.5,NA,m,4,2012,52,7
0.638429143,4,6,f,4,2008,19,5
0.38784535,4.5,6,f,4,2012,16,3
0.905090637,5.5,6,f,6,2007,24,8
0.51081385,4,6,m,4,2015,18,5
0.697517158,5,6,f,7,2008,17,3
0.693748304,4,9,f,7,2011,20,6
0.596695419,5,NA,.,NA,2015,NA,NA
0.810152497,7,5,f,2,2009,49,7
0.584531162,5,6,f,6,2009,20,5
0.057634264,4.5,6,f,5,2014,27,9
8.52839e-5,5.5,6,f,5,2009,38,8
0.478505215,4.5,6,f,2,2015,37,6
-0.134042338,5,6,f,4,2012,48,10
0.240496441,3.5,6,f,7,2009,70,7
1.075852836,5,6,f,4,2014,34,5
0.495150841,6,6,f,4,2012,20,5
0.739416502,4.5,6,m,3,2008,19,5
0.856485114,5.5,NA,f,NA,2015,NA,NA
0.485699122,5,NA,m,NA,2015,18,NA
0.844215662,5,3,m,6,2011,17,3
-0.216799889,4.5,6,m,6,2007,24,7
0.720916532,4,6,f,7,2009,19,5
0.190045545,4,6,f,6,2007,19,5
0.673893586,5,6,f,5,2015,31,7
0.399841399,4,9,m,4,2014,33,7
0.234355432,7,6,m,4,2013,21,7
0.120073172,4,6,m,4,2009,23,5
0.784773447,5,NA,f,6,2008,25,8
-0.099832777,5,6,f,NA,2009,19,5
-0.074261192,4,6,f,6,2012,21,5
0.13217802,4,NA,m,NA,2015,NA,NA
0.408355704,5.5,5,f,4,2012,53,9
0.559615455,6.5,6,f,4,2011,24,5
0.814620274,4.5,6,m,7,2015,28,7
0.033896901,6,NA,.,NA,2015,NA,NA
0.545861054,6,6,f,2,2008,17,4
0.301228578,4,6,.,4,2015,38,5
0.480505618,5.5,NA,.,NA,2007,NA,NA
1.004166789,6,5,f,7,2007,18,4
1.059389023,4.5,6,m,5,2013,23,10
0.81330788,4.5,6,f,7,2015,15,3
0.258608263,5,6,f,4,2014,26,9
0.427733478,3,NA,.,NA,2013,NA,NA
0.085177224,4.5,6,m,4,2011,11,5
0.200641588,4,6,m,4,2009,18,NA
0.263277869,4,6,f,4,2015,20,9
0.469131499,4,9,f,6,2007,31,6
1.037142819,4.5,5,f,6,2008,15,3
0.374002734,4,6,f,5,2008,23,7
0.109474853,4.5,6,f,3,2011,22,7
0.675145277,4,6,m,6,2015,31,10
-0.249189348,4,6,m,3,2011,32,5
0.372739142,4.5,6,f,6,2013,23,8
0.883488216,5,6,f,7,2013,43,10
0.748330179,4.5,2,f,4,2011,18,3
1.003621332,5.5,6,f,7,2011,71,9
-0.498474766,4,6,f,6,2011,20,7
0.745141433,4.5,6,f,2,2011,28,10
0.079093673,4.5,8,f,7,2007,18,4
0.321947836,4.5,6,f,7,2013,24,9
0.337508484,4,6,m,3,2012,19,5
0.288909128,4,6,f,3,2013,43,7
0.667752068,5.5,6,f,3,2010,19,5
0.565306801,4,NA,f,NA,2011,22,NA
0.146496876,5,6,f,4,2009,28,5
-0.401406335,5,2,f,6,2014,23,7
0.199130921,4,6,m,6,2009,20,5
0.800309478,4.5,7,f,7,2011,24,10
0.341081981,5.5,NA,m,7,2010,17,4
0.451032365,4.5,6,f,6,2011,18,5
0.476954516,4,NA,f,3,2009,44,NA
0.204220022,5.5,2,f,4,2007,21,5
-0.520936639,3.5,6,f,6,2009,24,8
0.231653899,6.5,6,.,5,2010,27,10
-0.301494399,5.5,6,m,6,2015,19,6
1.132996627,5,6,f,3,2013,60,7
1.010786264,5,6,f,NA,2015,18,5
0.370208979,5.5,6,f,3,2014,20,7
0.872300904,5,6,f,6,2012,18,5
0.584577606,7,5,f,4,2007,18,5
0.205724807,6,6,f,5,2011,19,5
0.366032532,6,6,f,2,2011,28,5
-0.266437265,2.5,6,f,1,2011,20,7
0.217202102,4.5,6,f,5,2013,53,8
-0.255150597,4,6,.,6,2014,NA,7
0.072703475,6.5,6,f,2,2012,55,5
0.672348197,6,6,f,4,2013,21,6
0.015773277,4.5,6,f,6,2015,25,8
0.184432381,6,6,f,4,2008,18,5
0.559317723,4,6,f,4,2008,24,4
0.188806933,4,6,f,3,2008,25,9
0.113358082,4,2,f,4,2015,21,7
0.36618032,5,6,f,5,2014,33,8
-0.05598917,6,6,f,5,2009,22,7
0.433949216,4.5,6,f,4,2008,23,5
0.159028602,5,6,m,6,2015,25,6
0.253466709,6,6,f,6,2009,26,6
0.070824274,5,6,m,7,2007,42,9
0.78584999,5,6,f,5,2014,20,5
0.798992378,6.5,6,f,2,2011,45,9
0.166107851,5,6,f,4,2010,18,4
0.51448677,4,6,m,6,2013,24,8
0.924877668,6,6,f,4,2014,21,5
1.037472457,5.5,5,m,6,2013,21,5
0.368705216,5,6,m,7,2015,22,9
0.135242409,6,2,m,6,2015,27,7
0.004960135,4,6,f,6,2015,NA,7
0.680569499,5.5,6,f,6,2010,20,5
0.44333161,6,6,f,5,2011,24,5
0.367298097,4,6,f,7,2015,24,8
0.002285636,4.5,5,f,4,2014,44,5
0.44886987,4.5,6,f,4,2008,21,4
0.138215067,4,6,f,5,2014,18,5
0.426571801,4.5,6,f,7,2014,45,10
-0.164618947,4,9,m,2,2008,17,4
-0.060840251,6,6,m,5,2011,43,6
0.45551538,5,9,m,4,2011,42,5
0.081329688,5,6,f,7,2011,23,7
-0.043472968,5,6,f,5,2015,57,10
0.451844277,6,6,f,3,2014,47,10
0.182314063,4.5,6,f,4,2015,19,5
1.284604907,5,6,f,4,2013,21,5
-0.16370584,4.5,6,f,3,2012,22,5
0.34931932,5,6,m,1,2008,24,5
0.661576556,4,6,m,7,2013,22,7
0.761211257,6.5,6,f,6,2011,56,4
0.197608601,4,6,f,4,2013,20,6
-0.104962949,4,6,f,3,2015,21,10
0.881646692,6.5,3,f,6,2013,23,7
0.475262572,5,9,m,6,2010,21,4
0.619783058,5,6,f,5,2013,30,7
0.109550118,3.5,6,f,1,2009,25,9
-0.111099566,5,6,f,7,2014,43,10
0.891671767,4,6,f,4,2012,21,7
0.086817566,4,6,m,7,2008,34,9
0.219635093,4,9,f,4,2010,21,7
0.259348054,4,6,f,4,2008,16,3
0.901988598,6,6,m,5,2009,36,6
0.04851411,4,4,m,1,2013,NA,10
0.519427264,4,6,f,5,2007,48,9
-0.15914756,3,6,f,4,2014,22,5
0.131865963,4.5,6,f,7,2014,22,8
0.715452393,6,2,m,6,2010,31,9
1.027364256,6.5,8,m,7,2007,22,7
-0.615621863,4.5,3,f,6,2013,23,7
0.300213589,4,6,m,4,2015,35,9
0.803132103,4.5,6,f,3,2013,30,6
0.522452573,4,6,m,7,2015,25,9
0.979486099,4,6,f,6,2007,31,9
0.005445133,4,3,f,5,2008,26,7
-0.082585794,5,6,f,4,2012,19,5
0.32069266,5.5,6,m,2,2012,22,6
0.144522378,3.5,6,m,7,2011,26,7
0.638902942,6.5,6,m,6,2015,42,7
0.497720397,4.5,6,m,5,2015,24,8
-0.096112986,4,6,f,4,2013,18,4
0.926206201,5.5,6,f,5,2011,22,7
0.708900531,4,6,f,5,2007,18,5
0.165308341,5.5,6,m,4,2013,30,8
0.599774532,4,6,f,6,2014,20,5
0.360125928,4,6,f,2,2007,41,5
0.271424774,5,6,f,7,2013,15,3
0.164266548,4,6,m,4,2008,20,5
0.48851531,6,3,f,4,2015,20,7
0.536297821,4,NA,f,4,2014,16,3
0.728805892,5,6,f,7,2010,34,10
-0.171259943,4,6,f,5,2010,20,4
0.717839979,5,6,f,3,2007,20,5
0.84844425,5,6,f,7,2007,53,5
0.866557831,4,8,f,6,2014,20,5
0.130018178,4.5,2,f,6,2011,20,7
0.948596275,6,1,f,7,2011,34,8
-0.143778937,4,6,m,7,2015,25,8
0.248630697,6,6,f,4,2008,34,10
0.449676397,6,6,f,6,2015,17,3
-0.00487497,4.5,6,f,4,2014,22,6
-0.236775217,4,6,f,NA,2007,18,5
0.415144966,6.5,6,f,2,2010,47,9
0.124154781,6,6,m,3,2008,32,7
0.523431499,4,6,f,6,2008,24,9
0.522598054,4,6,f,7,2011,36,10
0.072405929,4,9,f,7,2015,27,10
-0.016769106,4,6,f,3,2015,34,5
0.631285581,4,2,f,4,2010,19,5
-0.434598171,4.5,2,f,4,2015,21,7
0.897589552,7,6,m,5,2013,45,10
0.347501878,4,9,m,4,2013,52,9
0.298579919,6,9,f,6,2010,18,5
0.286414846,5.5,5,f,4,2009,22,6
-0.309932875,5.5,6,f,4,2013,18,5
0.08305422,6.5,5,m,5,2011,29,7
0.334970149,5.5,6,f,3,2014,21,7
0.756797725,5.5,6,f,7,2014,45,10
0.627068781,5,6,m,2,2015,47,10
0.378392172,4,6,m,4,2009,25,3
-0.239531209,4.5,5,m,2,2013,19,1
0.36393763,5.5,3,m,4,2008,16,3
0.257343325,7,6,m,4,2013,34,6
-0.427484763,3,5,f,4,2010,30,7
1.156278249,3.5,6,f,3,2008,19,5
0.141883488,4.5,9,m,4,2012,24,5
0.616395796,3,4,f,4,2012,21,5
0.902618176,4,6,m,7,2014,20,5
0.912869132,5.5,6,f,4,2014,33,5
0.020761894,4.5,2,f,6,2015,18,4
0.258169523,5,6,f,3,2013,37,6
-0.409129453,2,5,f,2,2014,21,4
-0.699059413,4,5,m,6,2014,22,7
0.113487471,5.5,6,f,5,2007,54,10
0.135708944,4,6,f,6,2013,17,3
0.578105592,5,2,f,7,2013,27,7
0.49683098,4.5,6,f,6,2007,35,7
0.320310355,5.5,6,f,5,2013,18,4
0.986010754,6.5,6,m,NA,2009,18,NA
0.2099404,4,2,f,7,2008,29,9
0.169112555,4,6,f,4,2015,27,10
0.562145292,6,6,f,6,2009,20,5
0.267751595,5,6,m,5,2015,24,9
0.145265868,5,6,f,4,2011,19,5
0.406784693,6,6,f,6,2014,16,3
0.709578346,4,8,f,2,2011,47,6
0.373882565,6,6,f,6,2013,16,4
0.869354696,6,6,f,7,2013,22,7
-0.080629296,4.5,NA,.,NA,2013,NA,NA
0.589052818,4,6,f,4,2007,35,4
0.201217189,5,6,f,6,2011,21,6
0.45235101,5,6,f,7,2012,32,9
0.494527215,6,9,m,5,2012,21,7
0.482718293,4.5,6,m,NA,2009,44,8
-0.186777063,6,6,f,1,2015,54,7
0.475993734,5.5,6,f,5,2014,21,6
0.803980434,5,6,m,4,2011,23,6
0.741031599,4.5,6,m,3,2012,42,7
-0.308785389,4,6,f,NA,2013,17,NA
0.578156723,4,6,f,3,2011,19,5
0.585774547,4,3,f,4,2015,14,3
-0.708796063,3,6,f,6,2014,19,5
0.545895882,5,6,m,2,2011,19,5
0.058781318,4.5,6,f,4,2011,22,9
0.414287652,4.5,6,m,4,2010,30,7
0.096815986,4,6,f,2,2010,21,6
-0.659666387,5.5,6,f,6,2007,21,5
0.11584572,4,6,f,5,2015,18,5
-0.248379062,4,2,f,5,2009,18,5
0.421704414,5,6,m,4,2009,30,5
0.923325977,5,6,f,4,2013,22,7
0.211800644,5.5,6,f,4,2010,20,5
-0.304683336,5,6,f,5,2014,41,9
0.568989564,4.5,6,f,6,2011,27,9
-0.073627142,4,6,f,4,2013,29,4
0.473837553,4,8,f,4,2013,19,5
0.480686896,5.5,6,f,6,2013,46,10
0.255979141,4,3,f,7,2007,23,8
0.035344556,4,NA,.,NA,2015,NA,NA
0.149180772,4,6,f,NA,2015,17,3
0.322068957,4,6,.,4,2010,21,5
0.846775147,6,6,f,3,2014,22,7
-0.613868013,4,6,f,6,2014,23,8
-0.14398778,3.5,6,f,NA,2014,20,5
0.825947403,4,6,f,1,2009,18,4
0.616801647,5.5,6,f,6,2009,17,NA
0.054987996,4,6,f,6,2013,31,7
0.73753787,5,6,m,3,2012,29,4
0.456251902,5,4,m,6,2007,20,7
0.259559329,4.5,6,m,6,2015,18,4
-0.383472543,4,6,f,4,2011,19,5
-0.044133583,5,2,f,2,2008,21,7
-0.174798964,4,6,m,4,2010,31,9
0.66678467,4,6,f,2,2015,18,4
0.972267527,5,6,f,2,2008,18,4
-0.215846645,4,7,f,6,2008,31,9
0.629603359,5.5,6,m,5,2007,22,5
-0.290184614,4,6,m,4,2010,22,6
-0.045847242,4.5,6,f,2,2014,24,8
1.122465286,6,6,f,6,2013,21,7
-0.173271418,4,6,m,7,2015,30,3
0.466196713,4,6,f,7,2013,25,7
0.016033631,4,6,f,4,2015,14,2
0.474977008,7,6,m,2,2015,20,9
0.608867472,4,6,f,7,2015,18,5
0.573050757,7,8,m,2,2013,17,3
0.251975599,4.5,1,f,6,2007,51,7
-0.521292792,6,6,m,5,2008,37,9
-0.555513031,4,6,f,7,2015,19,5
0.011866477,4,6,m,6,2011,62,9
0.128072511,4.5,6,f,4,2007,22,5
0.284971915,6,6,f,3,2013,37,10
0.577982238,5,2,m,4,2012,24,6
0.194575094,4.5,6,f,4,2015,40,9
-0.1140193,4,2,f,4,2007,25,8
0.159804407,4,6,m,6,2014,36,5
0.600303839,5.5,6,f,2,2015,21,5
0.167032183,4.5,6,f,1,2011,51,8
-0.050331569,4,6,f,4,2015,30,7
0.605710265,5.5,6,f,4,2010,27,10
0.480754205,4,5,f,6,2007,26,5
0.373772021,4,6,f,5,2007,20,7
-0.005149444,5,6,f,5,2007,16,3
0.655345624,4.5,6,f,4,2012,22,7
-0.032648419,4,6,f,4,2015,60,9
-0.289991209,4.5,3,m,6,2010,23,7
0.243970762,5.5,3,f,5,2015,21,5
0.663309264,4,6,f,2,2013,23,7
0.288798664,6,6,f,3,2012,23,NA
0.373474204,6,3,f,6,2015,42,9
0.844662435,5,NA,m,4,2008,44,9
0.175628642,3.5,9,f,6,2015,16,3
0.878076256,6.5,6,f,5,2015,20,5
0.110188017,6.5,6,f,3,2014,22,5
0.059930358,4.5,NA,f,NA,2009,NA,NA
0.163246409,4,6,f,4,2011,17,4
-0.161416292,5,6,f,5,2010,20,5
0.04022671,4,6,m,6,2015,40,7
-0.12951551,7,6,m,2,2015,27,6
0.37939707,4,6,f,6,2008,18,3
-0.452451327,5.5,5,f,6,2014,55,9
0.693051153,4.5,6,f,6,2012,51,10
0.469467808,4.5,2,f,7,2015,16,3
0.015755325,4,NA,.,NA,2015,NA,NA
0.11538922,4,6,m,6,2014,36,10
-0.240035409,5,9,m,NA,2013,21,6
-0.41476462,4,6,m,7,2008,41,10
-0.452457319,4,NA,.,NA,2015,NA,NA
-0.118137393,4.5,6,f,4,2015,22,5
-0.104824819,4,NA,f,4,2012,28,8
0.190072845,4,3,f,4,2014,18,6
0.222577342,4.5,6,f,7,2014,18,5
1.034572956,4.5,2,m,5,2013,42,10
0.598725295,6,6,m,2,2008,30,5
-0.038789748,4,6,m,4,2010,44,6
0.833364617,4.5,6,f,7,2010,45,9
0.577988304,4,6,m,4,2013,29,5
0.02170919,5.5,6,m,4,2011,25,6
-0.430629343,7,6,f,2,2012,21,5
-0.657980578,4.5,9,f,7,2009,20,5
0.792136574,7,2,f,3,2007,38,4
-0.062140721,4,6,m,4,2013,53,5
-0.134802348,5.5,9,f,6,2012,17,4
-0.025292294,5.5,6,f,6,2013,19,5
-0.321840865,6,6,m,4,2013,21,5
0.026059708,4.5,6,f,6,2010,17,3
-0.029523354,4,NA,f,4,2008,16,3
0.504724409,5,6,m,2,2011,51,10
0.328752215,6,9,f,5,2010,22,5
0.340213705,4,1,f,5,2011,19,5
0.247805233,4,8,f,3,2012,65,9
0.485100052,4,6,f,4,2013,23,5
0.041451834,5,6,f,5,2011,19,5
0.778238376,6,2,m,6,2015,NA,9
